"claim_id","route","source_file","source_line","locale","page_type","claim_type","exact_claim","current_citation","authoritative_source","source_location","fact_status","severity","confidence","reasoning_summary","minimal_correction","related_translation_route","localization_status","product_evidence","owner_decision_applies","notes"
"FACT-1074","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","28","en","sound_guide","editorial_material_claim","Baby crying is one of the common sounds for which a single internet value is especially misleading. Studies may involve newborns, older infants, or children. They may place the microphone close to the face, elsewhere in a room, or near a caregiver. Some report an average, while others emphasize maximum levels.","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1075","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","30","en","sound_guide","editorial_material_claim","One neonatal study reported crying around 79 dBA in its specific setting. Another study of crying children, not only babies, reported 99 to 120 dBA from close measurements. Those results do not establish that one source is correct and the other is wrong. They describe different participants and measurement conditions. [Neonatal study][1] [Caregiver study][2]","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1076","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","32","en","sound_guide","editorial_material_claim","The practical editorial range of 75 to 100 dBA refers to ordinary close caregiving positions, not a standardized laboratory distance. Higher close maxima are possible, but they need to remain separate from the typical range.","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","https://europepmc.org/article/MED/19406484 | https://pubmed.ncbi.nlm.nih.gov/25844672/","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1077","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","38","en","sound_guide","editorial_material_claim","Sound pressure usually falls as distance increases. In an ideal free field, doubling the distance from a point-like source reduces the level by about 6 dB. A baby's voice is not a perfect point source, and rooms add reflections, so the reduction will not follow one exact rule. The principle still explains why a measurement at 10 centimetres cannot be compared directly with one at one metre. [OSHA][3]","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1078","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","40","en","sound_guide","editorial_material_claim","The phone should be placed at the position the article is trying to describe. A reading near the baby's face answers “what reaches this microphone here,” not “what reaches the caregiver's ears during normal care.”","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","https://www.osha.gov/otm/section-3-health-hazards/chapter-5","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1079","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","49","en","sound_guide","editorial_material_claim","- the baby's age and vocal effort - mouth-to-ear and mouth-to-microphone distance - whether the baby is being held close - the direction the baby's face is pointing - room size and reverberation - hard walls, windows, floors, and nearby furniture - the length of the measured episode - frequency weighting and response time - average versus maximum reporting","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1080","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","59","en","sound_guide","editorial_material_claim","A single high live number may represent one strong syllable. It should not be reported as the average level of the whole crying episode. LAeq over a stated period is more suitable for describing continuing exposure, while LAFmax can preserve information about the strongest Fast-time-weighted moment.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1081","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","66","en","sound_guide","editorial_material_claim","Hearing-risk guidance considers both sound level and duration. It does not allow a phone reading to predict whether one person has been injured. Individual susceptibility, distance, prior exposure, and measurement uncertainty remain relevant. [NIDCD][4]","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","NIDCD page sections on common levels, exposure duration, and hearing-risk context","SUPPORTED_DIRECTLY","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1082","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","75","en","sound_guide","editorial_material_claim","- the caregiver's ear position with a point farther away - a reflective room with a more absorbent room - a short maximum with the average over the episode - repeated measurements made with the same phone and setup","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1083","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","80","en","sound_guide","editorial_material_claim","It cannot determine whether the baby's cry is normal, whether the baby is ill, what the baby needs, or whether a caregiver has suffered hearing damage. Loudness alone is not a clinical sign.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1084","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","88","en","sound_guide","editorial_material_claim","For a caregiver-position estimate, place the phone securely near the adult's usual ear or shoulder position without attaching it to the baby. A stand can be used at the adult's normal location if it does not obstruct care. Record the mouth-to-microphone distance and whether the baby was held or lying down.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1085","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","90","en","sound_guide","editorial_material_claim","Measure only a naturally occurring episode. Do not prolong crying for data collection. Use a representative LAeq period and note the duration. Record LAFmax separately. Keep the phone orientation and case status consistent.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1086","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","97","en","sound_guide","editorial_material_claim","Phone microphone sensitivity, automatic gain control, audio processing, calibration, orientation, and maximum input level can all affect the result. At high close-range levels, compression or clipping may cause the displayed number to stop rising even though the real sound becomes stronger. [NIOSH app][5]","https://www.cdc.gov/niosh/noise/about/app.html | https://doi.org/10.1016/j.apacoust.2020.107673","https://www.cdc.gov/niosh/noise/about/app.html | https://doi.org/10.1016/j.apacoust.2020.107673","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1087","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","99","en","sound_guide","editorial_material_claim","Phone directionality also matters. Turning the device or covering one microphone opening can change the response, especially for speech-like sounds with substantial higher-frequency content. [Directional response study][6]","https://doi.org/10.1016/j.apacoust.2020.107673 | https://www.cdc.gov/niosh/noise/about/app.html","https://doi.org/10.1016/j.apacoust.2020.107673 | https://www.cdc.gov/niosh/noise/about/app.html","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1088","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","101","en","sound_guide","editorial_material_claim","Use a phone for awareness and controlled comparison. Do not treat it as a certified Class 1 or Class 2 meter, and do not use it to diagnose hearing effects or make an official safety determination.","https://www.cdc.gov/niosh/noise/about/app.html | https://doi.org/10.1016/j.apacoust.2020.107673","https://www.cdc.gov/niosh/noise/about/app.html | https://doi.org/10.1016/j.apacoust.2020.107673","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1089","/sounds/baby-crying/","src/content/sounds/en/baby-crying.md","107","en","sound_guide","editorial_material_claim","Use dBcheck only from a normal, secure caregiving position. Save the estimated LAeq, maximum, duration, and mouth-to-phone distance together. The Common Sounds Explorer can compare baby crying with conversation and household sounds while keeping the unusually high uncertainty of close-range cry measurements visible.","","Current article context and primary sources listed for the page","","SUPPORTED_WITH_QUALIFICATION","","high","The statement is a qualified explanation or limitation consistent with the page sources.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/babygeschrei/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1090","/sounds/concert/","src/content/sounds/en/concert.md","21","en","sound_guide","editorial_material_claim","Popular concerts and smaller live-music venues commonly produce about **85 to 105 dBA LAeq at audience or front-of-house positions**. Short maxima or peaks can be higher, sometimes around 110 to 120 dB, especially near loudspeakers. A short peak should not be presented as the average level of the whole event. [Concert study][1] [NIDCD][3]","https://pmc.ncbi.nlm.nih.gov/articles/PMC6438925/ | https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","https://pmc.ncbi.nlm.nih.gov/articles/PMC6438925/ | https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22 | NIDCD page sections on common levels, exposure duration, and hearing-risk context","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/konzert/","MATCHES_SOURCE_LANGUAGE","","no",""
"FACT-1091","/sounds/concert/","src/content/sounds/en/concert.md","23","en","sound_guide","editorial_material_claim","Sound levels are approximate. The same concert can vary greatly with audience position, loudspeaker layout, venue, music, sound-system tuning, crowd noise, and averaging period. LAeq, LAFmax, and LCpeak describe different parts of the event and are not interchangeable.","https://pmc.ncbi.nlm.nih.gov/articles/PMC6438925/ | https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","https://pmc.ncbi.nlm.nih.gov/articles/PMC6438925/ | https://www.nidcd.nih.gov/health/noise-induced-hearing-loss","Relevant titled page, abstract, table, or methods/result passage opened on 2026-08-22 | NIDCD page sections on common levels, exposure duration, and hearing-risk context","SUPPORTED_BY_MULTIPLE_SOURCES","","high","The cited source location supports the material claim with the limits stated in the copy.","KEEP AS IS","https://dbcheck.app/de/alltagsgeraeusche/konzert/","MATCHES_SOURCE_LANGUAGE","","no",""
